Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2023-07-28,195.05970764160156,230.83651733398438,163.71527099609375,238.69000244140625,256.9597473144531,225.30569458007812,50.90131759643555,154.04443359375,85.85020446777344,53.343719482421875,345.01092529296875,325.1265563964844,191.93704223632812,138.9607696533203,36.323265075683594,170.5512237548828,153.9083251953125,61.01050567626953,289.0710144042969,88.431396484375,104.19970703125,336.34918212890625,107.5095443725586,153.46261596679688,170.46482849121094,497.2962341308594,234.37059020996094,32.24411392211914,28.27577018737793,52.73835754394531
2023-07-31,195.67726135253906,228.66848754882812,167.12953186035156,238.85000610351562,261.6365966796875,224.71646118164062,50.852455139160156,158.68893432617188,88.60124206542969,54.315181732177734,347.5895080566406,327.5500183105469,190.8946990966797,139.6678924560547,35.2778434753418,163.75772094726562,154.938232421875,60.47344207763672,288.2550354003906,88.13102722167969,104.50347137451172,333.913818359375,109.2614517211914,153.3546905517578,169.82533264160156,500.71759033203125,236.33901977539062,32.2914924621582,28.437074661254883,52.721866607666016
2023-08-01,194.84056091308594,226.68601989746094,167.89154052734375,238.00999450683594,284.8037109375,223.97743225097656,51.458309173583984,157.37025451660156,88.74078369140625,53.65150451660156,349.396484375,325.81341552734375,190.2555389404297,138.84451293945312,35.307430267333984,165.08709716796875,154.1731414794922,60.317203521728516,286.16094970703125,87.38805389404297,103.16104888916016,334.331298828125,108.28157806396484,153.30563354492188,169.53016662597656,499.1058044433594,238.3770294189453,31.675601959228516,28.057533264160156,52.474517822265625
2023-08-02,191.82247924804688,225.01605224609375,165.0216064453125,231.3800048828125,283.73809814453125,220.21234130859375,51.38013458251953,154.8782958984375,86.0196533203125,52.61272048950195,342.93048095703125,322.3106689453125,189.6851806640625,139.65823364257812,33.91683578491211,166.08413696289062,152.4272003173828,60.50273513793945,284.73541259765625,86.08386993408203,103.57258605957031,325.5440979003906,106.410888671875,153.63922119140625,168.33969116210938,499.16510009765625,236.17001342773438,31.571372985839844,29.101268768310547,52.51079559326172
2023-08-03,190.41802978515625,225.29925537109375,164.6851348876953,231.36000061035156,277.6996765136719,215.27877807617188,51.93712615966797,154.82012939453125,85.2122802734375,52.80508804321289,344.94256591796875,323.6352233886719,187.33502197265625,139.92945861816406,34.39022445678711,166.79769897460938,153.35902404785156,60.19026184082031,286.1117858886719,84.72434997558594,103.60198974609375,324.7091369628906,107.52933502197266,154.04148864746094,166.6671142578125,499.2244567871094,237.3629913330078,31.32501983642578,28.75968360900879,52.52398681640625
2023-08-04,181.27415466308594,237.5847625732422,163.69549560546875,231.36000061035156,272.7563781738281,214.31004333496094,51.42899703979492,154.47108459472656,86.0196533203125,52.429969787597656,345.0011901855469,320.2796630859375,186.05670166015625,139.72604370117188,34.78119659423828,165.2337188720703,153.0353546142578,59.28213882446289,282.1792297363281,83.3964614868164,102.88668060302734,325.8224182128906,107.69760131835938,152.35389709472656,165.92921447753906,497.1182556152344,237.59164428710938,30.908109664916992,28.33270263671875,52.22056579589844
2023-08-07,178.146484375,247.01861572265625,165.2294464111328,238.25,277.89697265625,215.77813720703125,51.80031967163086,155.03346252441406,86.54793548583984,53.40142822265625,347.2867431640625,322.9680480957031,186.44020080566406,141.60531616210938,34.870277404785156,169.20230102539062,153.76119995117188,59.75084686279297,286.4853820800781,83.1751480102539,103.95474243164062,328.1385192871094,109.35053253173828,153.9630126953125,167.37550354003906,505.038818359375,240.09689331054688,30.822832107543945,28.35167694091797,52.92964172363281
2023-08-08,179.09274291992188,254.694580078125,164.1507110595703,238.0399932861328,279.1204528808594,211.30398559570312,51.84918212890625,154.80075073242188,87.84370422363281,52.910888671875,340.1565856933594,321.6336669921875,184.52268981933594,141.34378051757812,34.66242218017578,169.28048706054688,152.8980255126953,59.4871940612793,284.6960754394531,82.29779052734375,104.26830291748047,324.1027526855469,108.56861114501953,154.1298065185547,165.17164611816406,500.2132873535156,237.88987731933594,30.860734939575195,28.01957893371582,52.98240661621094
2023-08-09,177.48907470703125,253.24928283691406,162.12197875976562,237.86000061035156,280.7386169433594,205.59144592285156,51.78077697753906,155.00436401367188,87.2057876586914,53.42066955566406,334.7161865234375,322.026123046875,186.08621215820312,139.61924743652344,33.92997741699219,169.17295837402344,150.84799194335938,59.623905181884766,283.36883544921875,81.97372436523438,103.96453857421875,320.30560302734375,108.56861114501953,153.93356323242188,164.59115600585938,496.5051574707031,238.3571319580078,30.993383407592773,27.763391494750977,53.06815719604492
2023-08-10,177.26995849609375,255.92510986328125,161.84487915039062,238.25999450683594,280.0380554199219,207.9783172607422,52.15210723876953,155.9449005126953,91.46192169189453,53.843875885009766,332.4794616699219,323.1936950683594,186.61021423339844,140.36392211914062,34.325889587402344,168.29322814941406,150.6223907470703,59.4871940612793,282.7494812011719,82.12389373779297,103.4452133178711,321.00140380859375,107.91535949707031,153.1682586669922,164.24679565429688,497.8598937988281,239.20375061035156,31.287118911743164,27.73492431640625,53.04167938232422
2023-08-11,177.32980346679688,256.36456298828125,163.5569610595703,235.72000122070312,281.41937255859375,208.427734375,52.562522888183594,159.1640625,88.7308120727539,53.33409881591797,332.8017883300781,324.8714599609375,188.51841735839844,140.23654174804688,34.533748626708984,169.93540954589844,151.49537658691406,59.73131561279297,283.75225830078125,82.63766479492188,105.27757263183594,319.0928649902344,106.9849624633789,154.06112670898438,164.1680908203125,502.33929443359375,239.084228515625,31.60927391052246,27.848787307739258,53.3527946472168
2023-08-14,178.9954833984375,254.8606414794922,164.35855102539062,236.7100067138672,280.74847412109375,211.78335571289062,52.65047073364258,159.04771423339844,88.52149963378906,53.26677322387695,329.8813781738281,323.7333679199219,187.37152099609375,139.05091857910156,35.31568145751953,169.53463745117188,151.8092498779297,59.44813919067383,283.9390869140625,81.7445068359375,106.7179946899414,322.1047668457031,106.53955841064453,152.8542938232422,163.58761596679688,505.2266845703125,241.93284606933594,31.79878044128418,27.58310890197754,52.955623626708984
2023-08-15,176.9906768798828,259.7826843261719,160.23178100585938,232.25999450683594,273.67401123046875,208.50762939453125,52.13256072998047,154.4031982421875,86.77718353271484,51.48736572265625,324.4800109863281,325.882080078125,185.68081665039062,139.01171875,34.414974212646484,169.0458984375,147.9446258544922,59.04778289794922,283.4376525878906,79.94235229492188,106.4730224609375,319.9377746582031,105.4607162475586,151.8731231689453,160.84262084960938,501.0340270996094,238.8750762939453,31.51451873779297,27.137149810791016,52.68423080444336
2023-08-16,176.1129608154297,258.8158264160156,159.0937042236328,229.9499969482422,270.8521423339844,206.719970703125,51.751461029052734,153.8117218017578,86.06948852539062,51.285377502441406,321.4521484375,326.75531005859375,184.38560485839844,137.80650329589844,33.1876335144043,168.50828552246094,147.31687927246094,59.05754470825195,280.5865783691406,79.66571807861328,106.54161071777344,319.1607971191406,105.44090270996094,150.3229217529297,162.70213317871094,497.93896484375,238.3372039794922,31.523996353149414,26.74812126159668,52.7107048034668
2023-08-17,173.54962158203125,259.7609558105469,158.91555786132812,224.5399932861328,271.5033264160156,203.57406616210938,53.48107147216797,156.3863525390625,85.64088439941406,51.80477523803711,319.899169921875,321.1136474609375,183.88134765625,137.8260955810547,32.24734115600586,170.091796875,145.78672790527344,59.184486389160156,277.1062927246094,80.46403503417969,106.72779083251953,315.6544494628906,103.97604370117188,149.24365234375,160.77374267578125,488.44610595703125,236.42486572265625,31.32501983642578,25.770801544189453,51.52913284301758
2023-08-18,174.03834533691406,257.7624206542969,158.56918334960938,226.64999389648438,270.1515808105469,204.5627899169922,53.784000396728516,157.5121307373047,85.68075561523438,51.95866394042969,317.36944580078125,321.20196533203125,184.47457885742188,138.5609893798828,32.41559982299805,168.6060333251953,146.12022399902344,59.5164909362793,276.9883117675781,80.46724700927734,107.00214385986328,315.2559814453125,103.73849487304688,149.66552734375,159.8489227294922,492.8761291503906,237.2216796875,31.438720703125,25.635574340820312,52.270511627197266
2023-08-21,175.3848419189453,256.6597900390625,159.2124481201172,227.22000122070312,269.1155700683594,208.75730895996094,54.174869537353516,156.98350524902344,85.60101318359375,52.102943420410156,314.56622314453125,317.9543151855469,184.8404083251953,139.41346740722656,32.80162048339844,163.58177185058594,146.62045288085938,59.00872039794922,275.31695556640625,79.80747985839844,107.43329620361328,320.6351013183594,101.80842590332031,148.91006469726562,158.9929656982422,492.1246032714844,238.50656127929688,31.26816749572754,25.538982391357422,52.131507873535156
2023-08-22,176.771240234375,253.62750244140625,157.43112182617188,230.07000732421875,266.5995788574219,206.49026489257812,54.19441223144531,155.6912841796875,85.51131439208984,51.73744583129883,311.372314453125,318.3664245605469,183.9110107421875,138.63938903808594,32.554168701171875,162.28170776367188,143.5797576904297,58.647422790527344,275.5824279785156,79.26036071777344,105.0718002319336,321.21282958984375,100.42274475097656,148.9689178466797,157.35972595214844,486.8442077636719,239.61212158203125,31.457672119140625,25.635574340820312,51.96601867675781
2023-08-23,180.65118408203125,253.37152099609375,157.78738403320312,228.5800018310547,269.391845703125,208.857177734375,54.70254898071289,155.89688110351562,85.55118560791016,51.362327575683594,314.82989501953125,319.946044921875,184.96893310546875,140.5207061767578,33.63304138183594,160.82525634765625,144.55081176757812,58.85248565673828,277.1161193847656,80.1775894165039,109.05988311767578,325.73529052734375,97.74044799804688,150.36216735839844,158.333740234375,483.9765930175781,241.33523559570312,31.448196411132812,25.635574340820312,52.3267822265625
2023-08-24,175.92344665527344,252.64300537109375,156.1544647216797,217.30999755859375,265.7115173339844,205.2418975830078,53.979434967041016,154.6144561767578,82.20209503173828,51.49698257446289,312.51507568359375,316.5119934082031,183.0706024169922,140.6578826904297,32.257232666015625,161.37265014648438,144.41348266601562,58.69624710083008,277.5880432128906,79.25231170654297,107.24711608886719,318.73248291015625,96.63189697265625,149.66552734375,159.2290802001953,482.6515197753906,238.51649475097656,31.628225326538086,24.457149505615234,51.926300048828125
2023-08-25,178.14767456054688,252.40673828125,156.6790008544922,223.41000366210938,268.9281005859375,209.1967315673828,54.42893981933594,155.7696075439453,83.08920288085938,51.92019271850586,312.7006530761719,316.77691650390625,184.19775390625,142.42161560058594,32.910491943359375,163.68641662597656,144.2369384765625,58.969661712646484,279.7803955078125,79.6143798828125,107.9918212890625,321.7308349609375,97.82952880859375,150.6466827392578,159.0323028564453,483.6601257324219,241.6041717529297,31.599796295166016,24.399194717407227,52.234107971191406
2023-08-28,179.7235870361328,252.57408142089844,157.5399627685547,227.05999755859375,271.1283874511719,211.4438018798828,54.91752624511719,156.836669921875,83.88661193847656,52.51653289794922,318.3852233886719,319.76947021484375,185.75991821289062,143.078125,33.27671432495117,161.7566375732422,144.7371826171875,59.13566589355469,278.8955993652344,83.77412414550781,106.73757934570312,322.44805908203125,98.6114501953125,150.88217163085938,158.23538208007812,485.7960510253906,242.85914611816406,31.7893009185791,24.3122615814209,52.531982421875
2023-08-29,183.64341735839844,255.6162109375,158.57908630371094,227.25,276.298583984375,211.68348693847656,55.26931381225586,156.59193420410156,84.12582397460938,53.13211441040039,324.8121032714844,323.174072265625,187.38140869140625,143.49945068359375,33.95967102050781,161.7763214111328,145.91421508789062,59.07707595825195,278.80706787109375,84.94078063964844,107.77625274658203,327.13983154296875,100.72957611083984,150.970458984375,158.67811584472656,487.3287353515625,244.36312866210938,32.869476318359375,24.669652938842773,52.972171783447266
2023-08-30,187.16427612304688,253.88348388671875,158.5098114013672,228.85000610351562,278.5679016113281,214.75946044921875,55.513607025146484,156.80728149414062,84.00621032714844,53.336692810058594,323.6105651855469,326.4720764160156,186.43223571777344,143.90118408203125,34.177425384521484,161.20526123046875,145.32571411132812,59.04778289794922,279.44610595703125,84.03964233398438,107.9918212890625,327.51837158203125,101.05619812011719,151.13726806640625,158.7174835205078,486.0432434082031,245.2495880126953,32.82210159301758,24.72760772705078,53.3527946472168
2023-08-31,187.3837127685547,252.36734008789062,156.35240173339844,224.02999877929688,277.3839111328125,221.1710968017578,56.04127883911133,157.7079315185547,83.40816497802734,53.15159606933594,322.75372314453125,326.1462097167969,185.81922912597656,143.87179565429688,34.78119659423828,159.1868896484375,143.5307159423828,58.42283248901367,277.8943176269531,85.82583618164062,106.78657531738281,326.49237060546875,100.6701889038086,151.43162536621094,158.62892150878906,471.2601318359375,244.70176696777344,33.144256591796875,24.44748878479004,53.81946563720703
2023-09-01,188.9696044921875,252.73159790039062,157.9654998779297,223.39999389648438,282.4356689453125,221.24099731445312,56.52009963989258,160.84054565429688,81.37479400634766,53.862754821777344,322.44842529296875,328.8912658691406,186.26416015625,144.9594268798828,36.23618698120117,158.00538635253906,144.01133728027344,57.915061950683594,277.6867370605469,86.05111694335938,107.62926483154297,327.38885498046875,101.65335845947266,151.59841918945312,159.68165588378906,470.9239196777344,247.12210083007812,33.03055191040039,22.63155746459961,53.47525405883789
2023-09-05,189.20896911621094,250.0734405517578,158.341552734375,222.57000732421875,277.8772277832031,218.4047088623047,55.95333480834961,162.955078125,80.92625427246094,52.79114532470703,318.8536071777344,323.6579284667969,183.60450744628906,145.14559936523438,36.33516311645508,158.20230102539062,142.42233276367188,57.436588287353516,275.9273681640625,85.97064971923828,105.3461685180664,332.2599182128906,99.62744140625,149.56744384765625,157.80245971679688,475.4429016113281,244.36312866210938,32.49993896484375,21.95541000366211,53.044986724853516
2023-09-06,182.43655395507812,245.15093994140625,156.36228942871094,217.9499969482422,279.13031005859375,221.33087158203125,55.855621337890625,163.12149047851562,80.7169418334961,53.47307586669922,316.27325439453125,321.9002990722656,182.4279327392578,145.07701110839844,36.6024055480957,155.57347106933594,142.1869354248047,57.397525787353516,272.2504577636719,85.5844497680664,104.34669494628906,331.5925598144531,99.4884033203125,149.2730712890625,158.0189208984375,471.6161193847656,245.17987060546875,32.3862419128418,21.86847686767578,53.44215774536133
2023-09-07,177.10040283203125,250.4475555419922,155.15493774414062,216.0500030517578,277.6799011230469,222.2397003173828,55.49406433105469,163.13128662109375,80.30826568603516,52.703468322753906,317.0906982421875,324.2898864746094,182.04234313964844,144.54788208007812,37.790157318115234,157.5623321533203,140.97064208984375,56.9581184387207,275.1069641113281,85.24652862548828,105.76750946044922,328.634033203125,97.25394439697266,150.6957550048828,159.06834411621094,479.3982849121094,246.15597534179688,32.03565979003906,21.288925170898438,54.104103088378906
2023-09-08,177.71878051757812,255.40945434570312,155.79820251464844,211.27000427246094,278.51861572265625,224.46678161621094,55.376800537109375,163.6892852783203,81.31498718261719,52.32353591918945,320.5968322753906,324.57623291015625,182.4378204345703,144.7046661376953,37.62188720703125,158.0841522216797,141.07855224609375,56.9581184387207,275.9866638183594,85.4798583984375,106.85517120361328,332.9771423339844,96.99573516845703,150.04820251464844,158.29612731933594,477.2540588378906,246.30535888671875,31.694551467895508,21.240629196166992,54.20339584350586
2023-09-11,178.89573669433594,257.6639709472656,156.19407653808594,211.00999450683594,278.2916259765625,225.0160675048828,55.54292297363281,160.31192016601562,82.2519302368164,52.284568786621094,319.7400207519531,324.2405090332031,184.1087646484375,145.39056396484375,38.19596862792969,160.1517791748047,141.69650268554688,57.495182037353516,276.52044677734375,86.80743408203125,106.41422271728516,336.6329650878906,96.12181091308594,151.83389282226562,159.52377319335938,475.8742370605469,246.2356414794922,32.158836364746094,20.6997127532959,54.39204788208008
2023-09-12,175.84365844726562,256.27581787109375,156.85711669921875,210.64999389648438,278.0548400878906,221.37083435058594,55.10319137573242,163.29769897460938,83.40816497802734,52.24560546875,325.8955078125,322.1767883300781,187.0749053955078,143.35247802734375,38.46321105957031,161.05758666992188,143.54052734375,56.92881774902344,277.45941162109375,86.22007751464844,106.82577514648438,330.48681640625,95.63520050048828,149.16514587402344,161.1474151611328,476.3904113769531,246.31532287597656,32.25358963012695,20.979829788208008,54.451622009277344
2023-09-13,173.75906372070312,253.24356079101562,157.49049377441406,208.39999389648438,272.24334716796875,218.51455688476562,54.99570083618164,162.70054626464844,83.20881652832031,51.456512451171875,329.9137878417969,321.7818298339844,189.4280548095703,143.59744262695312,38.31473922729492,161.46127319335938,143.60919189453125,57.06552505493164,278.5071105957031,81.30402374267578,105.64012908935547,334.76025390625,95.46636199951172,150.20516967773438,161.5038299560547,476.33087158203125,246.8432159423828,32.08303451538086,21.153696060180664,54.46486282348633
2023-09-14,175.28512573242188,258.2349548339844,160.10311889648438,209.0500030517578,278.79486083984375,218.4945831298828,55.08364486694336,163.70884704589844,84.20556640625,52.64501953125,339.3587646484375,325.48468017578125,191.37582397460938,144.38131713867188,38.275150299072266,161.21511840820312,146.3948516845703,57.53795623779297,281.4625244140625,82.32585144042969,106.7845230102539,337.3900146484375,96.51905059814453,151.85353088378906,164.30563354492188,480.0633850097656,240.53842163085938,32.25358963012695,21.713930130004883,54.693233489990234
2023-09-15,174.55697631835938,256.6794738769531,162.0526885986328,208.11000061035156,275.4302978515625,214.3300323486328,54.76118087768555,162.99423217773438,85.30199432373047,52.45018005371094,337.3594665527344,317.358154296875,190.86167907714844,143.04872131347656,37.493221282958984,158.96041870117188,145.96327209472656,57.026153564453125,275.0081481933594,81.31207275390625,106.07420349121094,328.94281005859375,95.59546661376953,150.57801818847656,163.1571807861328,483.1407165527344,240.1101531982422,32.01670455932617,21.655975341796875,54.49134063720703
2023-09-18,177.50933837890625,259.0718078613281,157.97540283203125,205.1199951171875,277.1964111328125,214.71951293945312,54.82958221435547,163.69906616210938,84.74380493164062,52.00205612182617,338.1276550292969,313.2702331542969,192.26565551757812,142.16683959960938,37.60209655761719,159.96470642089844,146.26731872558594,57.38047790527344,274.5040588378906,81.29597473144531,106.37017059326172,327.78729248046875,94.85064697265625,151.1470947265625,165.18675231933594,482.50537109375,243.68585205078125,31.770353317260742,21.433813095092773,54.08755111694336
2023-09-19,178.6064910888672,260.21380615234375,157.6983184814453,204.47999572753906,275.9433898925781,215.41859436035156,54.56574249267578,163.6794891357422,81.67382049560547,51.534446716308594,336.71929931640625,310.6535339355469,193.1456298828125,143.56805419921875,35.96894073486328,159.69886779785156,146.0809783935547,57.26237106323242,274.9093017578125,80.6442642211914,105.9163589477539,327.3788757324219,93.96678924560547,150.70558166503906,165.52334594726562,477.1448669433594,242.59022521972656,31.647174835205078,21.279266357421875,54.07431411743164
2023-09-20,175.03575134277344,267.25299072265625,155.60028076171875,202.3699951171875,274.8974609375,212.75209045410156,54.23350143432617,163.18023681640625,82.29180145263672,51.105804443359375,331.6077880859375,306.95068359375,192.2458953857422,146.8113555908203,34.33578872680664,160.39791870117188,145.46302795410156,57.51826858520508,273.99005126953125,79.64656066894531,105.86702728271484,319.5293884277344,93.39080047607422,150.57801818847656,167.25592041015625,488.531005859375,240.89698791503906,31.836673736572266,21.095739364624023,54.249725341796875
2023-09-21,173.47979736328125,265.2347717285156,153.1063995361328,199.9499969482422,268.4051513671875,208.33786010742188,52.12279510498047,161.71180725097656,82.46125030517578,49.68349075317383,325.2454528808594,302.90228271484375,189.2698516845703,144.41070556640625,34.296199798583984,159.1671905517578,144.32522583007812,56.63246536254883,268.07928466796875,78.4396743774414,105.29483795166016,318.294189453125,90.95770263671875,149.2730712890625,166.92921447753906,497.4751281738281,235.6678924560547,31.54294776916504,20.719032287597656,53.591094970703125
2023-09-22,174.33755493164062,263.5513000488281,151.4932861328125,197.7100067138672,269.42144775390625,206.1606903076172,52.34754180908203,162.7788543701172,80.9860610961914,48.95285415649414,322.9310302734375,301.8852233886719,187.6384735107422,143.9501953125,33.83100128173828,158.02508544921875,142.9421844482422,56.69152069091797,269.0677185058594,78.0776138305664,104.91007232666016,315.783935546875,90.22280883789062,148.7236328125,166.1668701171875,502.3988342285156,234.1439971923828,31.533472061157227,20.40027618408203,53.73341369628906
2023-09-25,175.6242218017578,262.7242736816406,151.64173889160156,198.77999877929688,270.6153259277344,206.07081604003906,52.25959396362305,165.15769958496094,80.74684143066406,49.77117156982422,323.86663818359375,302.6356506347656,189.69500732421875,143.52883911132812,33.939876556396484,157.7887725830078,143.64842224121094,56.100982666015625,266.656005859375,76.26727294921875,104.41679382324219,316.3118896484375,89.97454071044922,147.8209686279297,166.1668701171875,506.54827880859375,232.4308319091797,31.419769287109375,20.61277961730957,53.971710205078125
2023-09-26,171.514892578125,264.87054443359375,149.55361938476562,195.63999938964844,265.9285888671875,202.22584533691406,51.50716781616211,164.26686096191406,79.78996276855469,49.17691421508789,318.9225769042969,298.7353515625,185.76979064941406,140.3541259765625,33.48457336425781,156.56790161132812,142.15748596191406,55.63839340209961,264.6198425292969,75.53509521484375,103.97284698486328,310.9327697753906,89.54751586914062,146.5062255859375,166.2856903076172,501.75360107421875,228.73561096191406,31.258691787719727,20.409934997558594,53.78306198120117
2023-09-27,169.98883056640625,264.81146240234375,148.34625244140625,195.4600067138672,269.07611083984375,202.46551513671875,51.98598861694336,167.43861389160156,79.64044189453125,49.68349075317383,317.0808410644531,298.0244140625,185.75991821289062,140.2855224609375,34.25661087036133,154.68736267089844,142.99124145507812,55.067543029785156,260.58709716796875,75.1971664428711,102.54235076904297,311.5802307128906,88.80268096923828,144.56353759765625,166.24607849121094,500.046142578125,228.58621215820312,30.699655532836914,20.30368423461914,53.524898529052734
2023-09-28,170.24818420410156,266.6229553222656,148.67283630371094,190.42999267578125,272.5590515136719,202.93490600585938,52.65047073364258,166.9980926513672,79.86969757080078,49.615299224853516,320.2817077636719,299.67340087890625,184.9986114501953,138.72755432128906,34.8207893371582,154.46090698242188,144.7666015625,54.929752349853516,262.5144958496094,75.03624725341797,102.89750671386719,312.4269714355469,89.01123809814453,143.58236694335938,165.94906616210938,506.3695983886719,230.73760986328125,30.841781616210938,20.187772750854492,53.79629898071289
2023-09-29,170.76683044433594,264.5948791503906,147.6436309814453,191.67999267578125,269.36224365234375,202.5154571533203,52.533206939697266,165.069580078125,80.78671264648438,50.22903823852539,318.6763610839844,298.3601379394531,182.6553497314453,137.47335815429688,35.187007904052734,153.34832763671875,142.2457733154297,55.097068786621094,260.389404296875,75.32591247558594,101.56565856933594,314.52880859375,94.95989227294922,143.11141967773438,161.68203735351562,500.5027770996094,229.0941619873047,30.709131240844727,21.48210906982422,52.93246078491211
2023-10-02,173.30026245117188,262.1828308105469,147.9306182861328,187.8300018310547,268.09930419921875,203.4442596435547,53.148826599121094,163.03338623046875,81.40469360351562,49.975746154785156,313.68304443359375,296.0594177246094,180.5493927001953,137.96327209472656,35.09792709350586,152.757568359375,141.01968383789062,54.604957580566406,254.76527404785156,72.59029388427734,101.1710433959961,320.5553894042969,93.9072036743164,142.45404052734375,160.65240478515625,510.806884765625,230.34915161132812,30.093242645263672,21.655975341796875,52.98872375488281
2023-10-03,171.95375061035156,256.9649963378906,143.54653930664062,188.9199981689453,265.38592529296875,199.56930541992188,52.80434799194336,163.4151611328125,79.2816162109375,49.70297622680664,301.490234375,288.2686462402344,179.09596252441406,137.56153869628906,35.32557678222656,152.94464111328125,139.97998046875,54.01441955566406,251.5430450439453,71.4397201538086,100.40151977539062,312.17791748046875,94.43354797363281,142.74839782714844,159.31585693359375,505.7441711425781,227.89895629882812,30.301694869995117,21.781543731689453,52.654441833496094
2023-10-04,173.2104949951172,261.3262939453125,145.1101531982422,186.72999572753906,261.4984436035156,201.6066436767578,52.60750198364258,159.60707092285156,79.06232452392578,49.790653228759766,303.9327697753906,288.7130126953125,180.4406280517578,138.22784423828125,35.563133239746094,153.12188720703125,140.60772705078125,54.171897888183594,252.84774780273438,70.8201904296875,100.796142578125,317.72637939453125,95.22801971435547,143.2193603515625,160.88011169433594,506.8857727050781,230.29934692382812,29.88478660583496,21.530405044555664,53.286598205566406
2023-10-05,174.45726013183594,260.97186279296875,146.16348266601562,186.2899932861328,257.3247985839844,201.7464599609375,52.233489990234375,160.44895935058594,80.5474853515625,48.57292175292969,305.80401611328125,288.03167724609375,177.98861694335938,138.6687774658203,35.523536682128906,154.71688842773438,141.20059204101562,51.55384826660156,249.30921936035156,70.66732025146484,102.20691680908203,318.12481689453125,95.12871551513672,141.09024047851562,162.24636840820312,512.4547119140625,232.5503387451172,30.15009307861328,21.424152374267578,52.6511344909668
2023-10-06,177.0305938720703,263.3248291015625,148.37942504882812,187.3800048828125,262.4949645996094,207.08949279785156,52.60750198364258,158.8141326904297,82.67057037353516,48.98207473754883,307.75408935546875,289.1375732421875,182.5762481689453,139.1685028076172,35.820472717285156,155.2091827392578,143.3744354248047,52.30186462402344,245.3456573486328,71.12593078613281,102.48314666748047,325.9942932128906,96.4395980834961,141.37477111816406,161.32562255859375,520.9719848632812,234.10414123535156,29.854930877685547,21.066762924194336,51.767433166503906
2023-10-09,178.52670288085938,267.331787109375,147.88259887695312,188.49000549316406,267.68487548828125,206.9496612548828,53.070091247558594,163.2095947265625,84.42485046386719,49.4984016418457,307.882080078125,291.6456298828125,184.41526794433594,139.33506774902344,35.691802978515625,156.0952911376953,143.04835510253906,52.045963287353516,247.0259552001953,71.64891815185547,103.09481811523438,328.54437255859375,96.211181640625,140.6585235595703,161.6325225830078,522.6596069335938,233.5065460205078,30.435579299926758,21.511085510253906,51.57878112792969
2023-10-10,177.92825317382812,267.0462646484375,149.97927856445312,193.52999877929688,269.5694274902344,206.61012268066406,53.020877838134766,163.03338623046875,84.71390533447266,49.98549270629883,310.0094299316406,295.45709228515625,184.23727416992188,139.24688720703125,36.05802536010742,155.91807556152344,143.91787719726562,53.17782211303711,248.60743713378906,72.92821502685547,102.21678161621094,327.11993408203125,96.94608306884766,142.05177307128906,160.61279296875,520.4061279296875,235.65794372558594,30.735578536987305,21.61733627319336,52.161293029785156
2023-10-11,179.3345947265625,279.20489501953125,150.55563354492188,196.07000732421875,269.1944885253906,206.5801544189453,52.81418991088867,157.7079315185547,84.5743637084961,49.576332092285156,308.285888671875,294.3017883300781,185.2853240966797,140.34432983398438,36.5034294128418,153.7716827392578,144.41192626953125,52.86287307739258,248.01438903808594,72.7270736694336,102.06879425048828,331.13433837890625,97.9689712524414,140.30531311035156,160.79100036621094,520.2969360351562,234.74159240722656,30.445255279541016,21.82984161376953,52.36980438232422
2023-10-12,180.24224853515625,280.62255859375,150.32708740234375,191.3000030517578,266.0174255371094,205.4116668701172,53.001190185546875,157.83518981933594,84.07598876953125,48.95285415649414,305.1638488769531,289.3350524902344,181.86436462402344,138.39442443847656,36.46384048461914,153.9193878173828,144.07598876953125,51.97706985473633,243.3391571044922,71.62477111816406,102.19705200195312,329.87921142578125,98.56482696533203,140.61929321289062,159.12774658203125,521.6966552734375,235.83721923828125,29.912996292114258,23.365657806396484,52.60810470581055
2023-10-13,178.38705444335938,279.6971435546875,150.14822387695312,184.91000366210938,264.3696594238281,204.32308959960938,52.922454833984375,160.60560607910156,84.07598876953125,48.4462776184082,304.6221618652344,288.2489318847656,181.4886474609375,135.67044067382812,35.60272216796875,154.43136596679688,146.23992919921875,52.05580520629883,245.4346160888672,71.3512191772461,102.61141204833984,326.4624938964844,99.22027587890625,141.96347045898438,162.5730743408203,535.455322265625,236.72366333007812,29.680736541748047,22.457691192626953,52.89936065673828
2023-10-16,178.2574005126953,282.43402099609375,151.8275604248047,184.92999267578125,267.18170166015625,208.25794982910156,53.30630874633789,161.91738891601562,85.43157196044922,48.89440155029297,309.6352233886719,293.5908508300781,184.12852478027344,136.4053192138672,36.18669891357422,155.1008758544922,146.0917205810547,52.58728790283203,247.0457305908203,72.36500549316406,102.73965454101562,331.3534851074219,101.33556365966797,143.31747436523438,165.97877502441406,534.0953369140625,239.11412048339844,30.242029190063477,22.003707885742188,53.35610580444336
